symbol,entry_date,regime,vix,entry_price,exit_price,stock_move_pct,ic_pnl,ic_return,straddle_sold
NVDA,2023-05-17,CHOPPY,16.8700008392334,30.17799949645996,30.538000106811523,0.011929240385658846,0.4732724709677313,1.2178502667630922,0.7332321145912417
NVDA,2023-06-01,CHOPPY,15.649999618530272,39.77000045776367,38.5099983215332,-0.03168222584177764,0.5911341268679291,1.2442404281794692,0.8964082695952186
NVDA,2023-08-15,CHOPPY,16.459999084472656,43.939998626708984,45.667999267578125,0.03932636993344768,0.6631975238999833,1.2012717214020865,1.0416594851410141
NVDA,2023-09-01,CHOPPY,13.09000015258789,48.50899887084961,45.178001403808594,-0.06866761929903904,0.6139322558029063,1.2666210218126934,0.9145298608262274
NVDA,2023-10-02,CHOPPY,17.610000610351562,44.78200149536133,45.27299880981445,0.010964166362773762,0.7334605622348475,1.2184342521560594,1.1357919812451611
NVDA,2024-04-16,CHOPPY,18.399999618530273,87.41500091552734,82.4229965209961,-0.05710695352340299,1.546525190522332,1.2596254341314914,2.3165394874717182
NVDA,2024-05-01,CHOPPY,15.390000343322754,83.04100036621094,90.41200256347656,0.08876340801242151,1.1426995333284764,1.171356391152747,1.840632681582899
NVDA,2024-07-30,CHOPPY,17.690000534057617,103.7300033569336,104.25,0.005012982032566842,1.711700717192167,1.222035431586114,2.6428235313196953
NVDA,2024-08-01,CHOPPY,18.59000015258789,109.20999908447266,104.97000122070312,-0.03882426425523493,1.9349234231870684,1.2485622169858845,2.9240023941193694
NVDA,2024-10-25,CHOPPY,20.329999923706055,141.5399932861328,135.39999389648438,-0.0433799610067524,2.74850397343529,1.2513189592611758,4.14431229965013
NVDA,2024-11-01,CHOPPY,21.8799991607666,135.39999389648438,147.6300048828125,0.0903250482838144,2.6467705276578575,1.1704114117149669,4.266795936858483
NVDA,2024-12-24,CHOPPY,14.270000457763672,140.22000122070312,138.30999755859375,-0.013621478002293498,1.8837294852487072,1.2333115121852483,2.8818401035140107
NVDA,2025-01-02,CHOPPY,17.93000030517578,138.30999755859375,135.91000366210938,-0.017352280665521955,2.338905655693358,1.2355690947205793,3.571657431300567
NVDA,2025-02-27,CHOPPY,21.1299991607666,120.1500015258789,110.56999969482422,-0.07973368047765915,2.4675826146128284,1.2733173144625278,3.6564461985280596
NVDA,2025-03-03,CHOPPY,22.780000686645508,114.05999755859376,106.9800033569336,-0.06207254386467181,2.504234901470912,1.2626302111309688,3.7421657351101993
NVDA,2025-04-01,CHOPPY,21.770000457763672,110.1500015258789,96.3000030517578,-0.12573761490931215,2.3816823924063346,1.3011552057434215,3.4536543705124703
NVDA,2025-05-28,CHOPPY,19.309999465942383,134.80999755859375,141.9199981689453,0.05274090007502059,2.3708974995653382,1.1931543236995015,3.74921451463514
NVDA,2025-06-02,CHOPPY,18.36000061035156,137.3800048828125,142.6300048828125,0.03821516824430411,2.314154214507728,1.2019441315382127,3.632721847920215
NVDA,2025-10-16,CHOPPY,25.309999465942383,181.80999755859375,182.16000366210935,0.001925120225595936,4.299015716918481,1.2239039578835897,6.6274402963011365
NVDA,2025-11-21,CHOPPY,23.43000030517578,178.8800048828125,179.9199981689453,0.0058139157968724944,3.908025699794015,1.2215507707124436,6.036288930944106
NVDA,2025-12-01,CHOPPY,17.239999771118164,179.9199981689453,185.5500030517578,0.031291712650674396,2.85577458987182,1.2061336515539385,4.46737717351004
NVDA,2026-01-30,CHOPPY,17.440000534057617,191.1300048828125,185.41000366210935,-0.029927280252047588,3.1631562389121877,1.2431784758674695,4.800774333337548
NVDA,2026-02-02,CHOPPY,16.34000015258789,185.61000061035156,190.0399932861328,0.023867208993124625,2.802691865773539,1.210626365670392,4.368067646553985
NVDA,2026-03-02,CHOPPY,21.440000534057617,182.47999572753903,182.6499938964844,0.0009315989309819674,3.656894819321284,1.2245051572837367,5.6347672403395395
AAPL,2021-03-09,CHOPPY,24.030000686645508,121.08999633789062,125.56999969482422,0.03699730359585239,2.6713102272378504,1.2026810855421972,4.190810046412451
AAPL,2021-05-14,CHOPPY,18.809999465942383,127.4499969482422,125.43000030517578,-0.01584932672761653,2.259371553926321,1.2346596275447714,3.452745275687581
AAPL,2021-06-01,CHOPPY,17.899999618530273,124.27999877929688,126.73999786376952,0.019794006345632824,2.0599633324669493,1.2130911412133265,3.203982896881175
AAPL,2021-09-24,CHOPPY,17.75,146.9199981689453,142.64999389648438,-0.029063465325876205,2.4736708257832323,1.2426557643581462,3.7559101874723675
AAPL,2021-10-01,CHOPPY,21.100000381469727,142.64999389648438,142.89999389648438,0.0017525412597032104,2.8122272458853095,1.2240083888317081,4.335010439139544
AAPL,2021-12-02,CHOPPY,27.950000762939453,163.75999450683594,174.55999755859375,0.06595019182970834,4.1407482929708905,1.1851611198071057,6.592127009295197
AAPL,2022-01-20,CHOPPY,25.59000015258789,164.50999450683594,159.22000122070312,-0.032156060195558486,3.99925181036404,1.2445271547255499,6.063152663331298
AAPL,2022-04-07,CHOPPY,21.549999237060547,172.13999938964844,165.2899932861328,-0.03979322718603162,3.5371619374496386,1.2491485556340023,5.342751603015599
AAPL,2022-08-18,CHOPPY,19.559999465942383,174.14999389648438,170.02999877929688,-0.023657739084598794,3.2226282712456165,1.2393846524139598,4.906007742326421
AAPL,2023-01-17,CHOPPY,19.36000061035156,135.94000244140625,142.52999877929688,0.048477241573767725,2.4021445704847224,1.1957343478492417,3.790430754414549
AAPL,2023-02-01,CHOPPY,17.8700008392334,145.42999267578125,151.9199981689453,0.044626320704235695,2.3766793550343777,1.198064616288708,3.742953934961687
AAPL,2023-03-01,CHOPPY,20.579999923706055,145.30999755859375,152.8699951171875,0.05202668560740503,2.7246239029562975,1.193586509010309,4.307019037238693
AAPL,2023-04-03,CHOPPY,18.549999237060547,166.1699981689453,160.8000030517578,-0.03231627355335117,2.928508675878386,1.2446241029994547,4.439483418631407
AAPL,2023-05-17,CHOPPY,16.8700008392334,172.69000244140625,171.83999633789062,-0.0049221500463180095,2.730921510359121,1.2280473766532085,4.195833314720958
AAPL,2023-06-01,CHOPPY,15.649999618530272,180.08999633789062,180.57000732421875,0.0026653950585212574,2.6321102316695324,1.2234560029299197,4.059194370895299
AAPL,2023-08-15,CHOPPY,16.459999084472656,177.4499969482422,177.22999572753906,-0.0012397927556307255,2.7330274074710337,1.2258191093716817,4.206701826044751
AAPL,2023-09-01,CHOPPY,13.09000015258789,189.4600067138672,179.36000061035156,-0.053309436005505924,2.3802216689343805,1.2573274811171122,3.571849298178155
AAPL,2023-10-02,CHOPPY,17.610000610351562,173.75,178.99000549316406,0.030158304996627697,2.818631489710007,1.2068194989589505,4.4067672312901935
AAPL,2024-04-16,CHOPPY,18.399999618530273,169.3800048828125,166.89999389648438,-0.014641698635231171,2.9354985922483374,1.2339288678834752,4.488651439566487
AAPL,2024-05-01,CHOPPY,15.390000343322754,169.3000030517578,182.7400054931641,0.07938571883721376,2.3409670421490003,1.177031016485354,3.752593504833867
AAPL,2024-07-30,CHOPPY,17.690000534057617,218.8000030517578,207.22999572753903,-0.0528793746016624,3.714030584769013,1.2570672424494373,5.574566451408052
AAPL,2024-08-01,CHOPPY,18.59000015258789,218.36000061035156,213.30999755859375,-0.02312696023833228,3.8393511014870256,1.2390634676283732,5.846398405980338
AAPL,2024-10-25,CHOPPY,20.329999923706055,231.41000366210935,222.91000366210935,-0.036731342057326,4.4792029948624155,1.2472957483387017,6.775719725379707
AAPL,2024-11-01,CHOPPY,21.8799991607666,222.91000366210935,226.9600067138672,0.01816878105612928,4.5199541448321385,1.2140745972041045,7.024457465173439
AAPL,2024-12-24,CHOPPY,14.270000457763672,258.20001220703125,243.8500061035156,-0.05557709304835144,3.540088879382269,1.2586996852774952,5.306597799374193
AAPL,2025-01-02,CHOPPY,17.93000030517578,243.8500061035156,236.8500061035156,-0.028706171108433206,4.1465808250262075,1.2424395585552437,6.297076869322775
AAPL,2025-02-27,CHOPPY,21.1299991607666,237.3000030517578,235.3300018310547,-0.008301732808125777,4.708111785395758,1.2300924290744915,7.221595364544459
AAPL,2025-03-03,CHOPPY,22.780000686645508,238.02999877929688,227.47999572753903,-0.044322157315725065,5.181590434548543,1.2518891008966357,7.80946628464218
AAPL,2025-04-01,CHOPPY,21.770000457763672,223.19000244140625,172.4199981689453,-0.2274743658636301,5.05418349188775,1.362718127422333,6.997922076336541
AAPL,2025-05-28,CHOPPY,19.309999465942383,200.4199981689453,202.82000732421875,0.011974898598942879,3.5976520274600547,1.217822638074521,5.5739008958260845
AAPL,2025-06-02,CHOPPY,18.36000061035156,201.6999969482422,201.4499969482422,-0.0012394645700671576,3.4651073727851793,1.2258189107801014,5.333527148032516
AAPL,2025-10-16,CHOPPY,25.309999465942383,247.4499969482422,259.5799865722656,0.04901996271416646,5.714875764644683,1.1954059365451017,9.020186475531121
AAPL,2025-11-21,CHOPPY,23.43000030517578,271.489990234375,283.1000061035156,0.04276406603100835,5.822727362274442,1.199191503451102,9.161404171402406
AAPL,2025-12-01,CHOPPY,17.239999771118164,283.1000061035156,277.8900146484375,-0.01840336044773199,4.6055284610224945,1.2362051239008267,7.029315906838934
AAPL,2026-01-30,CHOPPY,17.440000534057617,259.4800109863281,278.1199951171875,0.07183591545262231,4.081619497405681,1.181599551946698,6.517579369712714
AAPL,2026-02-02,CHOPPY,16.34000015258789,270.010009765625,274.6199951171875,0.017073386855413528,4.090968499656463,1.2147374419161052,6.354301945070816
AAPL,2026-03-02,CHOPPY,21.440000534057617,264.7200012207031,259.8800048828125,-0.018283455407872296,5.35535658006905,1.236132566987926,8.17424170136557
META,2021-03-09,CHOPPY,24.030000686645508,265.739990234375,279.2799987792969,0.05095209243057463,5.821205515311264,1.1942367666110418,9.197009286383839
META,2021-05-14,CHOPPY,18.809999465942383,315.94000244140625,316.2300109863281,0.0009179228419347105,5.554804143423931,1.2245134329559104,8.559124181645055
META,2021-06-01,CHOPPY,17.899999618530273,329.1300048828125,333.67999267578125,0.013824287441033471,5.471634319957866,1.2167035362812013,8.485089450054105
META,2021-09-24,CHOPPY,17.75,352.9599914550781,343.010009765625,-0.028190111996643896,5.940209126031499,1.2421272809723374,9.02318298528607
META,2021-10-01,CHOPPY,21.100000381469727,343.010009765625,330.04998779296875,-0.03778321799271016,6.89432996658696,1.2479322592869928,10.423778735962408
META,2021-12-02,CHOPPY,27.950000762939453,310.3900146484375,329.82000732421875,0.0625986396430587,7.861787539743966,1.187189210372551,12.494690202826575
META,2022-01-20,CHOPPY,25.59000015258789,316.55999755859375,294.6400146484375,-0.06924432360124391,7.834376694672168,1.2669699970006714,11.667081979154657
META,2022-04-07,CHOPPY,21.549999237060547,222.9499969482422,210.17999267578125,-0.057277436408422526,4.620016374328847,1.259728596699586,6.9197540246951705
META,2022-08-18,CHOPPY,19.559999465942383,174.66000366210938,168.77999877929688,-0.0336654343268407,3.2478584018233674,1.2454405068874448,4.92037531020762
META,2023-01-17,CHOPPY,19.36000061035156,135.36000061035156,143.13999938964844,0.0574763500606981,2.3810025552279237,1.1902888091843629,3.7742584965172163
META,2023-02-01,CHOPPY,17.8700008392334,153.1199951171875,183.42999267578125,0.19794931116211548,2.3085691215366797,1.1052858400392749,3.940872702392938
META,2023-03-01,CHOPPY,20.579999923706055,173.4199981689453,184.97000122070312,0.0666013330279581,3.227671511218957,1.1847671013800012,5.140205396055856
META,2023-04-03,CHOPPY,18.549999237060547,213.07000732421875,213.8500061035156,0.0036607629064843395,3.6893725366501373,1.2228536861437922,5.6924882647096275
META,2023-05-17,CHOPPY,16.8700008392334,242.4900054931641,249.2100067138672,0.027712487395248696,3.7730741843306763,1.2082995115996351,5.89175765331468
META,2023-06-01,CHOPPY,15.649999618530272,272.6099853515625,264.5799865722656,-0.02945599651803382,4.047638627034322,1.2428932927518943,6.144577380704242
META,2023-08-15,CHOPPY,16.459999084472656,301.95001220703125,287.6000061035156,-0.047524442865982,4.756792714064985,1.2538268672659638,7.158149842606327
META,2023-09-01,CHOPPY,13.09000015258789,296.3800048828125,307.55999755859375,0.03772181824547097,3.5603483007354733,1.2022426673873874,5.587589332420453
META,2023-10-02,CHOPPY,17.610000610351562,306.82000732421875,318.3599853515625,0.03761155645612568,4.958737083584548,1.2023093889785332,7.781780455715593
META,2024-04-16,CHOPPY,18.399999618530273,499.760009765625,496.1000061035156,-0.007323522471967746,8.630179324302567,1.2295004946383559,13.243880166518187
META,2024-05-01,CHOPPY,15.390000343322754,439.19000244140625,472.6000061035156,0.07607186747509516,6.0831712906481386,1.1790362935356624,9.734799296168587
META,2024-07-30,CHOPPY,17.690000534057617,463.19000244140625,494.0899963378906,0.06671127125718401,7.409815920795311,1.1847005755814883,11.801112487309597
META,2024-08-01,CHOPPY,18.59000015258789,497.739990234375,509.6300048828125,0.02388800353943582,8.550654112141704,1.2106137824788321,13.326553752358654
META,2024-10-25,CHOPPY,20.329999923706055,573.25,567.1599731445312,-0.010623684004306586,10.955362874926996,1.231497487701702,16.784846251700337
META,2024-11-01,CHOPPY,21.8799991607666,567.1599731445312,589.3400268554688,0.0391072268163841,11.380304002629114,1.2014043292397234,17.87264385559685
META,2024-12-24,CHOPPY,14.270000457763672,607.75,599.239990234375,-0.014002484188605512,8.166100411049829,1.2335420665698447,12.490645469000642
META,2025-01-02,CHOPPY,17.93000030517578,599.239990234375,615.8599853515625,0.02773512346979226,9.909746809533932,1.208285814062893,15.474513788103966
META,2025-02-27,CHOPPY,21.1299991607666,658.239990234375,627.9299926757812,-0.046047031490446935,13.302195864715483,1.2529328564002107,20.031785929634193
META,2025-03-03,CHOPPY,22.780000686645508,655.0499877929688,597.989990234375,-0.08710785225848718,14.554453839917047,1.2777795717641574,21.491370082170498
META,2025-04-01,CHOPPY,21.770000457763672,586.0,510.4500122070313,-0.12892489384465647,12.689374853499132,1.3030838913130398,18.37350370480768
META,2025-05-28,CHOPPY,19.309999465942383,643.5800170898438,687.9500122070312,0.06894246859593443,11.225610875672091,1.1833504339097005,17.89866912766335
META,2025-06-02,CHOPPY,18.36000061035156,670.9000244140625,694.0599975585938,0.03452075167944472,11.322272311747154,1.20417969612523,17.740523291858505
META,2025-10-16,CHOPPY,25.309999465942383,712.0700073242188,734.0,0.030797523347723472,16.59700499050455,1.2064326952826478,25.956776435284137
META,2025-11-21,CHOPPY,23.43000030517578,594.25,640.8699951171875,0.07845182182109803,12.515541750410359,1.1775961360544378,20.052910327028922
META,2025-12-01,CHOPPY,17.239999771118164,640.8699951171875,666.7999877929688,0.04046061271918304,10.12539647350103,1.2005853686423604,15.912672390567966
META,2026-01-30,CHOPPY,17.440000534057617,716.5,661.4600219726562,-0.07681783395302687,12.128550770064667,1.2715528780170957,17.996937801290645
META,2026-02-02,CHOPPY,16.34000015258789,706.4099731445312,677.219970703125,-0.04132161712195134,11.014282062808668,1.2500734146356631,16.624355038785605
META,2026-03-02,CHOPPY,21.440000534057617,653.5599975585938,647.3900146484375,-0.009440576126452861,13.16445953415528,1.2307815657075476,20.181162593504943
AMZN,2021-03-09,CHOPPY,24.030000686645508,153.1425018310547,154.59300231933594,0.009471573671177371,3.42519443794219,1.2193374495366454,5.300116893351465
AMZN,2021-05-14,CHOPPY,18.809999465942383,161.14500427246094,160.1540069580078,-0.006149724088111136,2.843119849253154,1.2287902060032823,4.365576033935468
AMZN,2021-06-01,CHOPPY,17.899999618530273,160.9324951171875,163.20550537109375,0.014123998091566864,2.6750296062173757,1.2165221754343878,4.148897384715593
AMZN,2021-09-24,CHOPPY,17.75,171.2760009765625,164.16299438476562,-0.041529499470099276,2.9012549066616033,1.2501992083591447,4.378554893511923
AMZN,2021-10-01,CHOPPY,21.100000381469727,164.16299438476562,164.43099975585938,0.0016325565459996323,3.2365303194202575,1.224080993956829,4.988771993182007
AMZN,2021-12-02,CHOPPY,27.950000762939453,171.8679962158203,174.17100524902344,0.013399871319330217,4.462364749084527,1.2169603588769162,6.918513055033471
AMZN,2022-01-20,CHOPPY,25.59000015258789,151.66749572753906,139.6374969482422,-0.07931823968998603,3.7715988473594226,1.2730659230190835,5.589831690274631
AMZN,2022-04-07,CHOPPY,21.549999237060547,157.7845001220703,151.7064971923828,-0.03852091254201294,3.240184407371162,1.2483786528599707,4.897196432829196
AMZN,2022-08-18,CHOPPY,19.559999465942383,142.3000030517578,137.27999877929688,-0.035277611839790654,2.6481865987986595,1.2464160674103753,4.008756481036491
AMZN,2023-01-17,CHOPPY,19.36000061035156,96.0500030517578,96.31999969482422,0.002811000879624431,1.7364873545456794,1.2233678939655928,2.6781733043290052
AMZN,2023-02-01,CHOPPY,17.8700008392334,105.1500015258789,100.0500030517578,-0.048502124584999896,1.7992358542767763,1.254418481825405,2.706261650235634
AMZN,2023-03-01,CHOPPY,20.579999923706055,92.16999816894533,93.91999816894533,0.018986655471038345,1.7571751073551958,1.2135796852074472,2.731938224799904
AMZN,2023-04-03,CHOPPY,18.549999237060547,102.41000366210938,99.91999816894533,-0.02431408460231629,1.797808121876883,1.2397818200777835,2.736038503759718
AMZN,2023-05-17,CHOPPY,16.8700008392334,115.5,116.75,0.010822510822510822,1.8123477646120316,1.218519970727262,2.8062930163817787
AMZN,2023-06-01,CHOPPY,15.649999618530272,122.7699966430664,124.25,0.012055089984538,1.786015031021976,1.2177741126798682,2.7672124461225196
AMZN,2023-08-15,CHOPPY,16.459999084472656,137.6699981689453,134.25,-0.024842000540657907,2.1450531775888217,1.2401012724611191,3.2636609898494373
AMZN,2023-09-01,CHOPPY,13.09000015258789,138.1199951171875,143.10000610351562,0.036055684639308375,1.6605967736264964,1.2032508778102746,2.603946955247241
AMZN,2023-10-02,CHOPPY,17.610000610351562,129.4600067138672,128.25999450683594,-0.00926936617331961,2.141663410494374,1.2306779631761464,3.283453901290811
AMZN,2024-04-16,CHOPPY,18.399999618530273,183.32000732421875,179.5399932861328,-0.02061975718449883,3.18640471454947,1.2375463094354051,4.858068196104364
AMZN,2024-05-01,CHOPPY,15.390000343322754,179.0,188.0,0.05027932960893855,2.5121288764699328,1.194643868710415,3.967597313981785
AMZN,2024-07-30,CHOPPY,17.690000534057617,181.7100067138672,161.92999267578125,-0.10885484182075278,3.167555579242695,1.2909391055866501,4.6295909194875025
AMZN,2024-08-01,CHOPPY,18.59000015258789,184.07000732421875,165.8000030517578,-0.09925573719503562,3.3567689517454484,1.2851304973824618,4.928313768094419
AMZN,2024-10-25,CHOPPY,20.329999923706055,187.8300018310547,197.92999267578125,0.05377197863103407,3.4760306281338726,1.1925303976571102,5.499690714680933
AMZN,2024-11-01,CHOPPY,21.8799991607666,197.92999267578125,208.17999267578125,0.051785986860465295,3.946186447305141,1.193732160586235,6.237274199414721
AMZN,2024-12-24,CHOPPY,14.270000457763672,229.0500030517578,220.22000122070312,-0.038550542298222086,3.1147174551712693,1.2483965824119154,4.707498778762686
AMZN,2025-01-02,CHOPPY,17.93000030517578,220.22000122070312,218.94000244140625,-0.005812363873407067,3.7030061951271156,1.2285860626599905,5.686865864831858
AMZN,2025-02-27,CHOPPY,21.1299991607666,208.7400054931641,200.6999969482422,-0.038516855098890954,4.203029580756008,1.2483761976208287,6.3524476893311705
AMZN,2025-03-03,CHOPPY,22.780000686645508,205.02000427246097,194.5399932861328,-0.051117016719991686,4.477665897534568,1.2560008048128726,6.726449688081241
AMZN,2025-04-01,CHOPPY,21.770000457763672,192.1699981689453,170.66000366210938,-0.11193211589628851,4.128455196314409,1.2928012250382708,6.025317701894201
AMZN,2025-05-28,CHOPPY,19.309999465942383,204.72000122070312,207.22999572753903,0.012260621785215562,3.6743177835093075,1.2176497413191854,5.69348871680812
AMZN,2025-06-02,CHOPPY,18.36000061035156,206.6499938964844,216.97999572753903,0.049987912587256884,3.4603692577692424,1.194820210918254,5.464419282418134
AMZN,2025-10-16,CHOPPY,25.309999465942383,214.47000122070312,221.08999633789065,0.030866764953179335,4.9987164468123355,1.2063907958166866,7.817981120536328
AMZN,2025-11-21,CHOPPY,23.43000030517578,220.69000244140625,233.8800048828125,0.059767104515340376,4.692594611385871,1.1889026283229345,7.447163363953409
AMZN,2025-12-01,CHOPPY,17.239999771118164,233.8800048828125,226.88999938964844,-0.02988714446395904,3.8261953919600797,1.2431541889076891,5.80719322914174
AMZN,2026-01-30,CHOPPY,17.440000534057617,239.3000030517578,210.32000732421875,-0.12110319831993911,4.136119274521501,1.2983508285361414,6.010701005961124
AMZN,2026-02-02,CHOPPY,16.34000015258789,242.9600067138672,208.72000122070312,-0.14092856662408784,3.970865209947939,1.3103475513006804,5.717718556346986
AMZN,2026-03-02,CHOPPY,21.440000534057617,208.38999938964844,213.4900054931641,0.024473372611224217,4.127546600898362,1.2102595640672777,6.434837622028498
MSFT,2021-03-09,CHOPPY,24.030000686645508,233.77999877929688,237.7100067138672,0.01681071073270254,5.2096935121314765,1.2148963924371086,8.09090426265046
MSFT,2021-05-14,CHOPPY,18.809999465942383,248.1499938964844,245.1699981689453,-0.012008848683599783,4.3908021783495315,1.2323356782657195,6.722626438633317
MSFT,2021-06-01,CHOPPY,17.899999618530273,247.3999938964844,252.57000732421875,0.020897387046410164,4.098442397231036,1.2124234637120623,6.378060483734806
MSFT,2021-09-24,CHOPPY,17.75,299.3500061035156,289.1000061035156,-0.034240854488092234,5.0528198495345364,1.2457887050163148,7.652680040543054
MSFT,2021-10-01,CHOPPY,21.100000381469727,289.1000061035156,294.8500061035156,0.019889311236960493,5.6482660472561035,1.213033470337214,8.785500161489546
MSFT,2021-12-02,CHOPPY,27.950000762939453,329.489990234375,333.1000061035156,0.010956374931368095,8.565241763679612,1.2184389669054188,13.263556037953856
MSFT,2022-01-20,CHOPPY,25.59000015258789,301.6000061035156,299.8399963378906,-0.0058355760278762285,7.238090027733649,1.2286001087940983,11.115719052505835
MSFT,2022-04-07,CHOPPY,21.549999237060547,301.3699951171875,279.8299865722656,-0.07147363338724566,6.287638493808994,1.2683189964769301,9.353694842698962
MSFT,2022-08-18,CHOPPY,19.559999465942383,290.1700134277344,278.8500061035156,-0.0390116373173686,5.4098196933553595,1.2486756001344588,8.174426542406927
MSFT,2023-01-17,CHOPPY,19.36000061035156,240.3500061035156,242.0399932861328,0.007031359016855446,4.336215199111711,1.2208140717231668,6.7017069192062735
MSFT,2023-02-01,CHOPPY,17.8700008392334,252.75,266.7300109863281,0.05531161616747032,4.108256645470644,1.1915987325097528,6.505065355883161
MSFT,2023-03-01,CHOPPY,20.579999923706055,246.27000427246097,253.6999969482422,0.030170108201894717,4.6688339870968765,1.2068123566058226,7.299494972977609
MSFT,2023-04-03,CHOPPY,18.549999237060547,287.2300109863281,282.8299865722656,-0.015318818527886826,5.0201861392110505,1.2343386065327615,7.673785190818083
MSFT,2023-05-17,CHOPPY,16.8700008392334,314.0,313.8500061035156,-0.00047768756842157643,4.954724597621352,1.2253579444385463,7.6292294990812
MSFT,2023-06-01,CHOPPY,15.649999618530272,332.5799865722656,325.260009765625,-0.022009673167901467,4.920154668240475,1.2383873751075822,7.496289837408009
MSFT,2023-08-15,CHOPPY,16.459999084472656,321.8599853515625,322.4599914550781,0.0018641835916951527,4.949587589707404,1.2239408318468825,7.63014376666388
MSFT,2023-09-01,CHOPPY,13.09000015258789,328.6600036621094,337.94000244140625,0.0282358628244814,3.966971287002927,1.2079828067682319,6.196157298741466
MSFT,2023-10-02,CHOPPY,17.610000610351562,321.79998779296875,329.82000732421875,0.024922373634177108,5.234054080597968,1.2099878646612074,8.161713043082813
MSFT,2024-04-16,CHOPPY,18.399999618530273,414.5799865722656,407.5700073242187,-0.016908629155028013,7.193009064302236,1.235300632410381,10.986568661575749
MSFT,2024-05-01,CHOPPY,15.390000343322754,394.94000244140625,410.5400085449219,0.039499686046186366,5.5729466639855225,1.2011668443918213,8.753982641734543
MSFT,2024-07-30,CHOPPY,17.690000534057617,422.9200134277344,399.6099853515625,-0.05511687159764769,7.186607142870324,1.2584211961685066,10.775117393054124
MSFT,2024-08-01,CHOPPY,18.59000015258789,417.1099853515625,402.69000244140625,-0.03457117646800596,7.374895007073392,1.2459885893844265,11.167755754999082
MSFT,2024-10-25,CHOPPY,20.329999923706055,428.1499938964844,410.3699951171875,-0.04152749978456293,8.306611807436168,1.250197998309847,12.53629624111457
MSFT,2024-11-01,CHOPPY,21.8799991607666,410.3699951171875,422.5400085449219,0.029656197023515424,8.273444196317861,1.2071233344317083,12.93179547048794
MSFT,2024-12-24,CHOPPY,14.270000457763672,439.3299865722656,418.5799865722656,-0.04723101230101629,5.999329229467057,1.253649306623229,9.02923094393251
MSFT,2025-01-02,CHOPPY,17.93000030517578,418.5799865722656,418.9500122070313,0.0008840022137604013,7.015221481135933,1.2245339589994098,10.809228154321751
MSFT,2025-02-27,CHOPPY,21.1299991607666,392.5299987792969,396.8900146484375,0.011107471741521796,7.7135681067428115,1.218347535234934,11.945608020118456
MSFT,2025-03-03,CHOPPY,22.780000686645508,388.489990234375,380.1600036621094,-0.021441959333984812,8.363371461907908,1.238043840229914,12.745870252553228
MSFT,2025-04-01,CHOPPY,21.770000457763672,382.19000244140625,354.55999755859375,-0.0722938975543937,8.058384448088741,1.2688153545599676,11.983224276105178
MSFT,2025-05-28,CHOPPY,19.309999465942383,457.3599853515625,463.8699951171875,0.014233885722689316,8.200654487015967,1.2164556802537887,12.719684938411925
MSFT,2025-06-02,CHOPPY,18.36000061035156,461.9700012207031,472.75,0.023334845879195522,7.840142198952501,1.2109485091276984,12.215813487193548
MSFT,2025-10-16,CHOPPY,25.309999465942383,511.6099853515625,520.5599975585938,0.01749381846189159,12.004232431308168,1.2144830304294187,18.649494958692994
